Date,ATC Coin,Aidos Kuneen,Ark,BitBay,BitConnect,BitShares,Bitcoin,Bitcoin Cash,BitcoinDark,Bitdeal,BlackCoin,Blocknet,Burst,Byteball Bytes,Bytecoin,Clams,CloakCoin,Compcoin,Counterparty,Crown,DECENT,Dash,Decred,Diamond,DigiByte,DigitalNote,Dogecoin,E-coin,Einsteinium,Elastic,Emercoin,Energycoin,Ethereum,Ethereum Classic,Expanse,Factom,FairCoin,FirstCoin,GXShares,Gambit,GameCredits,Golos,GridCoin,Groestlcoin,Gulden,Hshare,I-O Coin,ION,IOTA,Komodo,LBRY Credits,LEOcoin,Lisk,Litecoin,Lykke,Metaverse ETP,MonaCoin,Monero,MonetaryUnit,Mooncoin,NAV Coin,NEM,NEO,Namecoin,Neblio,Nexus,NoLimitCoin,Nxt,OKCash,Omni,PIVX,Particl,Peercoin,PotCoin,Radium,ReddCoin,Ripple,Rise,Rubycoin,SIBCoin,SaluS,Shift,Siacoin,Skycoin,SpreadCoin,Sprouts,Steem,Stellar Lumens,Stratis,Syscoin,The ChampCoin,Ubiq,Unobtanium,Verge,Vertcoin,Viacoin,Waves,ZCoin,Zcash,ZenCash
2016-03-19,,,,0.000314,,0.005469,409.26,,1.23,,0.032726,0.063783,0.000186,,3.3e-05,0.787526,0.155231,,2.43,0.001301,,5.94,2.43,0.339993,0.000286,8.4e-05,0.000211,,0.000361,,0.22182,0.000516,11.2,,0.458981,1.48,0.012577,,,0.021282,0.020303,,0.007363,0.001454,0.001781,,0.041207,,,,,0.103544,,3.17,,,0.063499,1.15,0.000196,7e-07,0.002427,0.001182,,0.449203,,0.002206,,0.007959,0.001255,2.68,0.00572,,0.466354,0.000994,0.374529,2.9e-05,0.008124,,0.126896,0.02446,0.084219,0.036589,0.002206,,0.038058,8.6e-05,,0.001985,,0.009128,,0.039989,2.65,0.000139,0.057848,0.007638,,,,
2016-03-20,,,,0.000291,,0.005823,410.4,,1.16,,0.03411,0.068076,0.000227,,3.7e-05,0.800488,0.158747,,1.96,0.001319,,5.77,2.31,0.341152,0.000295,8.6e-05,0.000221,,0.000408,,0.219329,0.000706,10.52,,0.607561,1.76,0.012871,,,0.022762,0.025777,,0.007453,0.001683,0.00183,,0.069782,,,,,0.102685,,3.18,,,0.063477,1.2,0.000171,7.3e-07,0.002945,0.0013,,0.449234,,0.003193,,0.007889,0.001424,2.53,0.00621,,0.465859,0.000942,0.421195,2.9e-05,0.008015,,0.127187,0.02346,0.082723,0.028272,0.003193,,0.038294,6.6e-05,,0.001998,,0.009663,,0.03568,2.68,0.000123,0.05677,0.007417,,,,
2016-03-21,,,,0.000338,,0.005538,413.42,,1.21,,0.033579,0.069437,0.0002,,3.3e-05,0.835442,0.165444,,1.41,0.001473,,6.12,2.18,0.323126,0.000274,8.6e-05,0.000214,,0.000391,,0.215611,0.000745,10.3,,0.664119,1.6,0.012413,,,0.028934,0.023391,,0.014103,0.001593,0.001816,,0.078801,,,,,0.104134,,3.21,,,0.063469,1.52,0.000177,7.4e-07,0.003821,0.001238,,0.444231,,0.002718,,0.008282,0.001396,2.45,0.006777,,0.460623,0.001005,0.414385,3e-05,0.007956,,0.125075,0.022923,0.085586,0.026992,0.002718,,0.032223,5.4e-05,,0.002088,,0.008686,,0.041061,2.54,0.000137,0.065582,0.008732,,,,
2016-03-22,,,,0.000343,,0.006195,413.13,,1.21,,0.034641,0.067248,0.000211,,3.3e-05,0.870435,0.138454,,1.71,0.001492,,5.97,2.19,0.327562,0.000306,8.6e-05,0.000212,,0.000397,,0.200214,0.00074,11.88,,0.591309,1.7,0.014251,,,0.028874,0.027842,,0.012364,0.001686,0.001819,,0.067361,,,,,0.113299,,3.2,,,0.061741,1.48,0.00019,6.8e-07,0.003645,0.001257,,0.437842,,0.002616,,0.008187,0.001321,2.36,0.005687,,0.455746,0.000969,0.475296,3.3e-05,0.008028,,0.128125,0.02262,0.085733,0.026243,0.002616,,0.035024,9.5e-05,,0.002074,,0.009275,,0.042571,2.53,0.000124,0.0673,0.012836,,,,
2016-03-23,,,,0.000351,,0.006035,418.16,,1.17,,0.032713,0.07561,0.000189,,3.4e-05,0.862201,0.186907,,1.75,0.001389,,6.1,2.13,0.333416,0.00036,8.6e-05,0.000216,,0.000393,,0.193499,0.000753,11.33,,0.59622,1.79,0.013914,,,0.022439,0.031711,,0.010369,0.004217,0.001866,,0.079707,,,,,0.121246,,3.23,,,0.063127,1.35,0.000205,7e-07,0.003682,0.001259,,0.490655,,0.002701,,0.008402,0.001405,2.59,0.005624,,0.473881,0.000973,0.781357,3.3e-05,0.008109,,0.129564,0.026425,0.167264,0.024136,0.002701,,0.036361,7.9e-05,,0.002079,,0.008536,,0.045998,2.71,0.000121,0.061853,0.011867,,,,
2016-03-24,,,,0.000322,,0.006074,418.42,,1.25,,0.033881,0.080503,0.000217,,3.9e-05,0.898743,0.171167,,1.82,0.001346,,6.67,2.04,0.344865,0.000317,9e-05,0.000212,,0.000521,,0.193219,0.000732,12.44,,0.743291,1.88,0.013557,,,0.024292,0.040479,,0.011032,0.002758,0.001871,,0.089646,,,,,0.110781,,3.25,,,0.063007,1.45,0.000262,7.8e-07,0.0033,0.001304,,0.499011,,0.002726,,0.008622,0.001449,2.43,0.005343,,0.4725,0.000981,0.790028,2.9e-05,0.008335,,0.132055,0.02657,0.167319,0.024005,0.002726,,0.035534,7.1e-05,,0.002174,,0.009232,,0.050161,2.55,0.000113,0.061106,0.013744,,,,
2016-03-25,,,,0.000313,,0.005822,416.51,,1.2,,0.033508,0.204943,0.000217,,6.5e-05,0.875349,0.157314,,1.74,0.001274,,6.66,1.92,0.337287,0.000321,8.9e-05,0.000215,,0.000545,,0.248616,0.000712,11.26,,0.992252,1.8,0.013641,,,0.023343,0.052909,,0.011256,0.002477,0.001874,,0.079812,,,,,0.116622,,3.23,,,0.062322,1.69,0.000234,7.4e-07,0.003789,0.001259,,0.480729,,0.002869,,0.008071,0.001453,2.43,0.004862,,0.471213,0.001042,0.770306,3.8e-05,0.008234,,0.124208,0.027848,0.162769,0.027948,0.002869,,0.037476,6.6e-05,,0.002087,,0.008344,,0.038512,2.59,0.0001,0.055892,0.011666,,,,
2016-03-26,,,,0.000357,,0.006082,417.37,,1.27,,0.033508,0.246968,0.000231,,5e-05,0.842782,0.146012,,1.69,0.000912,,7.44,2.05,0.336694,0.000458,0.000112,0.000214,,0.000525,,0.234594,0.000709,10.77,,0.839555,1.83,0.01375,,,0.045464,0.047972,,0.011405,0.002885,0.002488,,0.086427,,,,,0.146012,,3.23,,,0.064142,1.6,0.000283,9.3e-07,0.004047,0.001247,,0.473643,,0.002866,,0.008091,0.001335,2.58,0.0053,,0.473793,0.001154,0.751585,3.8e-05,0.00819,,0.145961,0.033434,0.163073,0.036236,0.002866,,0.041839,6.3e-05,,0.002075,,0.008329,,0.053394,2.73,0.000134,0.055919,0.011508,,,,
2016-03-27,,,,0.000348,,0.006724,418.14,,1.49,,0.033053,0.144523,0.00023,,4.6e-05,0.892433,0.149973,,2.02,0.000694,,7.21,2.31,0.354588,0.000597,0.000119,0.000213,,0.00052,,0.370017,0.000744,10.99,,0.760111,1.83,0.01431,,,0.042208,0.046095,,0.01138,0.002451,0.002095,,0.08158,,,,,0.111706,,3.23,,,0.064949,1.69,0.000262,8.7e-07,0.004232,0.001484,,0.464313,,0.002629,,0.007914,0.001441,2.04,0.00486,,0.466982,0.001158,0.650537,3.9e-05,0.008062,,0.150322,0.037729,0.16333,0.033363,0.002629,,0.038493,6.3e-05,,0.002059,,0.008054,,0.049163,2.62,0.000125,0.055419,0.010792,,,,
2016-03-28,,,,0.000376,,0.006193,426.55,,1.44,,0.038607,0.122373,0.000235,,4.7e-05,0.820483,0.168145,,1.54,0.000883,,7.05,2.07,0.357861,0.00061,0.000111,0.000215,,0.000476,,0.328568,0.000516,10.43,,0.610205,1.71,0.014527,,,0.044793,0.039688,,0.012755,0.002703,0.002057,,0.068025,,,,,0.110966,,3.3,,,0.06283,1.53,0.000262,7.6e-07,0.003648,0.001454,,0.476542,,0.002881,,0.007826,0.00138,2.17,0.004354,,0.473325,0.001208,0.572376,4.3e-05,0.008025,,0.152399,0.048764,0.128817,0.028206,0.002881,,0.037013,6e-05,,0.002031,,0.006642,,0.047486,2.71,0.000141,0.065706,0.010544,,,,
2016-03-29,,,,0.000381,,0.006048,424.3,,1.48,,0.035388,0.105616,0.000205,,4e-05,0.832152,0.190887,,1.59,0.000812,,7.06,2.06,0.357705,0.000665,0.000103,0.000215,,0.000424,,0.322676,0.000539,11.75,,0.721059,1.73,0.01442,,,0.044544,0.047747,,0.012423,0.002645,0.001939,,0.061775,,,,,0.127143,,3.26,,,0.063292,1.49,0.000264,8.5e-07,0.00364,0.001552,,0.465453,,0.003063,,0.008282,0.001447,2.23,0.003251,,0.470121,0.00119,0.622387,3.9e-05,0.007573,,0.156947,0.06865,0.129442,0.02971,0.003063,,0.036369,5.1e-05,,0.002112,,0.007473,,0.06411,2.63,0.000131,0.064675,0.008837,,,,
2016-03-30,,,,0.000363,,0.005857,416.83,,1.64,,0.0333,0.119157,0.000197,,4.5e-05,0.819589,0.204157,,1.69,0.000437,,7.09,2.08,0.35762,0.000662,9.8e-05,0.000257,,0.000389,,0.330042,0.000941,11.61,,0.700739,1.78,0.017115,,,0.04797,0.044346,,0.012478,0.002417,0.001867,,0.071121,,,,,0.110818,,3.23,,,0.063396,1.48,0.00027,8.2e-07,0.004073,0.001534,,0.449872,,0.003207,,0.008104,0.001399,2.19,0.003502,,0.463728,0.001146,0.618732,3.7e-05,0.007568,,0.153804,0.072522,0.064793,0.029143,0.003207,,0.038903,5.8e-05,,0.002087,,0.007013,,0.056055,2.9,0.000129,0.060316,0.008198,,,,
2016-03-31,,,,0.000398,,0.006139,415.26,,1.59,,0.033038,0.11891,0.000218,,4.1e-05,0.772313,0.198791,,1.7,0.001154,,6.78,2.16,0.3733,0.000655,9.7e-05,0.000232,,0.000379,,0.332697,0.000825,11.92,,0.672571,1.73,0.014519,,,0.040544,0.037548,,0.012287,0.002396,0.001892,,0.071311,,,,,0.110482,,3.23,,,0.070366,1.44,0.000347,6.7e-07,0.003642,0.001478,,0.452309,,0.003285,,0.007983,0.001464,2.21,0.003606,,0.457647,0.001172,0.639268,3.7e-05,0.007332,,0.152939,0.078113,0.070005,0.028653,0.003285,,0.035562,5.4e-05,,0.002039,,0.007781,,0.056539,2.87,0.000124,0.060606,0.008214,,,,
2016-04-01,,,,0.000386,,0.005897,416.76,,1.55,,0.033727,0.113251,0.000219,,4.6e-05,0.838096,0.166695,,1.9,0.00129,,6.9,1.97,0.34705,0.000574,0.000107,0.000233,,0.000407,,0.322455,0.000838,11.4,,0.662449,1.68,0.015236,,,0.043777,0.036339,,0.012132,0.002521,0.001831,,0.063733,,,,,0.127102,,3.25,,,0.068738,1.41,0.000364,6.1e-07,0.004495,0.001495,,0.453786,,0.003142,,0.008196,0.001381,2.34,0.003521,,0.450744,0.001222,0.639736,4e-05,0.007391,,0.153895,0.116857,0.104169,0.027087,0.003142,,0.035839,6.3e-05,,0.002026,,0.008933,,0.053341,2.84,0.000117,0.059089,0.010358,,,,
2016-04-02,,,,0.000472,,0.005879,418.42,,1.4,,0.032337,0.124918,0.000209,,5e-05,0.8318,0.15411,,1.84,0.000854,,7.12,1.93,0.345651,0.000543,0.000106,0.000223,,0.00044,,0.319719,0.000828,11.63,,0.619402,1.65,0.017136,,,0.049817,0.045491,,0.011886,0.002471,0.001851,,0.081958,,,,,0.125635,,3.25,,,0.067474,1.46,0.000301,6.8e-07,0.004178,0.001462,,0.444492,,0.004175,,0.007922,0.00141,2.26,0.00336,,0.448172,0.00148,0.652677,4.1e-05,0.007418,,0.155179,0.116764,0.100488,0.023001,0.004175,,0.040893,6.7e-05,,0.002047,,0.008622,,0.06246,3.07,0.000117,0.058997,0.01437,,,,
2016-04-03,,,,0.000466,,0.005888,421.17,,1.43,,0.034263,0.113495,0.000236,,6.7e-05,0.842582,0.167752,,1.87,0.001122,,7.05,1.96,0.342309,0.000526,0.000134,0.000224,,0.000489,,0.330635,0.000783,11.63,,0.618792,1.61,0.01641,,,0.050004,0.047359,,0.011734,0.00258,0.001923,,0.080967,,,,,0.163299,,3.26,,,0.066876,1.53,0.000274,7.2e-07,0.005294,0.001443,,0.449286,,0.004314,,0.008253,0.001501,2.23,0.003415,,0.462129,0.001479,0.637288,5.4e-05,0.007504,,0.15812,0.111004,0.105293,0.022807,0.004314,,0.04335,6.7e-05,,0.002089,,0.008417,,0.062769,2.91,0.00013,0.057357,0.013204,,,,
2016-04-04,,,,0.000613,,0.005942,421.3,,1.6,,0.032841,0.103623,0.000241,,6.3e-05,0.846434,0.149556,,3.16,0.001162,,7.0,1.96,0.345966,0.000475,0.000139,0.000221,,0.000486,,0.321997,0.000779,11.62,,0.59746,1.66,0.014416,,,0.041295,0.050971,,0.011381,0.002729,0.001894,,0.074385,,,,,0.159944,,3.26,,,0.066426,1.55,0.000286,7.2e-07,0.004941,0.001364,,0.448907,,0.004209,,0.008157,0.002079,2.62,0.005489,,0.453975,0.001489,0.626618,5.1e-05,0.007502,,0.167397,0.107109,0.15377,0.019507,0.004209,,0.040908,6.8e-05,,0.002205,,0.008632,,0.063123,2.76,0.000125,0.060748,0.011383,,,,
2016-04-05,,,,0.00053,,0.006176,421.02,,1.5,,0.032541,0.117471,0.000257,,5.5e-05,0.853352,0.152399,,2.35,0.001181,,6.97,1.88,0.376993,0.000493,0.000136,0.00022,,0.000556,,0.313994,0.000641,11.21,,0.595186,1.64,0.015454,,,0.041352,0.050877,,0.011683,0.002771,0.001888,,0.070312,,,,,0.152141,,3.25,,,0.067525,1.58,0.000281,8.4e-07,0.004867,0.001371,,0.446896,,0.003608,,0.008346,0.002949,3.07,0.004644,,0.454696,0.001444,0.619271,5.1e-05,0.007488,,0.164101,0.091812,0.123324,0.023694,0.003608,,0.043324,6.7e-05,,0.002299,,0.00916,,0.060873,2.82,0.000132,0.056846,0.011004,,,,
2016-04-06,,,,0.000467,,0.006094,424.28,,1.4,,0.033286,0.098465,0.000298,,5.1e-05,0.82156,0.146362,,2.15,0.001186,,7.06,1.75,0.370614,0.00042,0.000111,0.000216,,0.000539,,0.298103,0.000844,10.45,,0.528603,1.61,0.016486,,,0.041686,0.05557,,0.011255,0.002599,0.001892,,0.074784,,,,,0.187985,2.04,3.26,,,0.067114,1.52,0.000325,9.7e-07,0.004578,0.001373,,0.447925,,0.003604,,0.00823,0.002552,2.75,0.004644,,0.455635,0.001325,0.625986,4.3e-05,0.007467,,0.171885,0.073686,0.076309,0.022143,0.003604,,0.037527,5.9e-05,,0.00216,,0.008355,,0.058067,2.88,0.000123,0.05646,0.01082,,,,
2016-04-07,,,,0.000488,,0.006077,423.62,,1.4,,0.032261,0.106213,0.000336,,4.6e-05,0.816984,0.139235,,2.11,0.000868,,7.02,1.75,0.381064,0.000436,0.000114,0.000216,,0.000437,,0.284639,0.000919,10.7,,0.54741,1.53,0.01186,,,0.041592,0.059376,,0.010664,0.002582,0.002117,,0.078383,,,,,0.254044,3.92,3.26,,,0.067021,1.51,0.000292,3e-06,0.004332,0.001361,,0.447021,,0.003641,,0.008107,0.002264,2.67,0.003685,,0.45548,0.001308,0.616706,4.2e-05,0.007308,,0.169302,0.080995,0.07626,0.02076,0.003641,,0.036668,5.4e-05,,0.002154,,0.008234,,0.056454,2.77,0.00014,0.053357,0.010626,,,,
2016-04-08,,,,0.000466,,0.005926,422.91,,1.39,,0.030928,0.095988,0.000299,,4.2e-05,0.796202,0.133689,,2.24,0.000862,,6.88,1.74,0.379696,0.000419,0.00012,0.000212,,0.000442,,0.26293,0.001006,10.08,,0.545856,1.52,0.014006,,,0.041535,0.063276,,0.010556,0.002545,0.002084,,0.081104,,,,,0.338196,5.01,3.24,,,0.06631,1.51,0.000283,2e-06,0.004227,0.001345,,0.440663,,0.003877,,0.008068,0.002969,2.15,0.003911,,0.442356,0.001302,0.647618,4.6e-05,0.006875,,0.168347,0.083453,0.069718,0.018181,0.003877,,0.04227,5.1e-05,,0.002156,,0.008409,,0.061843,2.8,0.000216,0.054329,0.010345,,,,
2016-04-09,,,,0.00042,,0.005719,420.81,,1.29,,0.031236,0.098141,0.000298,,4.6e-05,0.778302,0.130296,,1.93,0.000863,,6.98,1.76,0.347121,0.000404,0.000113,0.000211,,0.000398,,0.26365,0.000996,9.69,,0.507709,1.54,0.014754,,,0.045179,0.053324,,0.01045,0.002556,0.002515,,0.077966,,,,,0.332076,4.06,3.22,,,0.067653,1.26,0.000272,4e-06,0.0046,0.001419,,0.440302,,0.003712,,0.008146,0.002106,2.23,0.003622,,0.436225,0.001333,0.731731,4.6e-05,0.006674,,0.158974,0.068833,0.105165,0.016917,0.003712,,0.042031,5e-05,,0.002184,,0.008281,,0.056066,2.63,0.000192,0.054915,0.011726,,,,
2016-04-10,,,,0.000439,,0.005631,419.59,,1.27,,0.030294,0.086519,0.000273,,5e-05,0.771455,0.1248,,1.89,0.000851,,6.68,1.61,0.317888,0.000389,0.000113,0.000208,,0.0004,,0.265823,0.000872,9.15,,0.499464,1.49,0.014692,,,0.045049,0.052131,,0.01084,0.002521,0.002505,,0.079477,,,,,0.317305,2.44,3.22,,,0.06781,1.14,0.000272,4e-06,0.005642,0.001412,,0.431118,,0.002957,,0.007813,0.002673,2.18,0.003768,,0.429741,0.001248,0.633982,4.6e-05,0.006289,,0.158572,0.061712,0.092268,0.018881,0.002957,,0.039903,5.1e-05,,0.002018,,0.008133,,0.057317,2.73,0.000172,0.05535,0.011598,,,,
2016-04-11,,,,0.000411,,0.005069,421.87,,1.04,,0.030432,0.081116,0.000262,,4.6e-05,0.740006,0.118038,,1.72,0.000846,,6.51,1.47,0.339604,0.000399,0.000113,0.000203,,0.000353,,0.283407,0.000898,8.94,,0.443342,1.23,0.014738,,,0.042152,0.050184,,0.009837,0.002476,0.00236,,0.072631,,,,,0.353951,1.37,3.23,,,0.067271,1.12,0.00029,4e-06,0.005192,0.0014,,0.428654,,0.002989,,0.00752,0.002572,1.79,0.003293,,0.421439,0.00104,0.544293,3.8e-05,0.005937,,0.155653,0.061482,0.06882,0.014778,0.002989,,0.041646,5e-05,,0.001885,,0.007215,,0.053117,2.19,0.000192,0.055535,0.010865,,,,
2016-04-12,,,,0.000381,,0.004822,422.84,,1.07,,0.029829,0.078637,0.000207,,4.6e-05,0.787717,0.123319,,1.76,0.000653,,6.36,1.47,0.335398,0.000426,0.000107,0.000214,,0.000351,,0.270575,0.000782,8.64,,0.443286,1.17,0.012425,,,0.035091,0.051926,,0.008726,0.002495,0.002197,,0.073354,,,,,0.299988,3.14,3.24,,,0.067264,1.02,0.000275,4e-06,0.005455,0.001458,,0.425654,,0.003562,,0.007603,0.002321,1.94,0.002575,,0.421078,0.001026,0.542166,4.2e-05,0.006048,,0.1563,0.056355,0.092518,0.015232,0.003562,,0.03829,4.6e-05,,0.001903,,0.007373,,0.050804,2.31,0.000213,0.053671,0.009548,,,,
2016-04-13,,,,0.00036,,0.004764,425.63,,1.06,,0.028556,0.07716,0.000209,,4.2e-05,0.778499,0.127549,,1.73,0.000752,,6.5,1.58,0.313631,0.000378,0.000112,0.000231,,0.000334,,0.262181,0.000723,7.44,,0.375056,1.19,0.012713,,,,0.045155,,0.008874,0.002402,0.002038,,0.074193,,,,,0.323144,1.29,3.26,,,0.066394,0.944542,0.000238,4e-06,0.004535,0.00139,,0.422906,,0.003563,,0.007358,0.002311,2.07,0.002606,,0.420571,0.000934,0.445196,4e-05,0.005884,,0.156087,0.061227,0.09189,0.016344,0.003563,,0.04064,3.9e-05,,0.001876,,0.006577,,0.048098,2.1,0.000107,0.050742,0.008565,,,,
2016-04-14,,,,0.000451,,0.004782,423.94,,1.09,,0.030072,0.076019,0.000231,,4.2e-05,0.750792,0.125442,,1.67,0.000666,,6.51,1.54,0.322343,0.000398,0.000104,0.000233,,0.00036,,0.253999,0.000797,8.08,,0.397981,1.28,0.014128,,,0.040207,0.049002,,0.009434,0.002375,0.001972,,0.081633,,,,,0.343225,1.0,3.25,,,0.065197,1.03,0.000262,4e-06,0.004851,0.001365,,0.417388,,0.004958,,0.006943,0.002345,2.09,0.002407,,0.406384,0.000929,0.511396,4.1e-05,0.005697,,0.148324,0.060326,0.071305,0.014898,0.004958,,0.036293,4.6e-05,,0.001874,,0.007088,,0.060882,2.23,8.5e-05,0.051235,0.008651,,,,
2016-04-15,,,,0.000445,,0.004736,424.43,,0.981525,,0.030314,0.083597,0.00022,,4.3e-05,0.785946,0.11874,,1.49,0.000757,,6.42,1.53,0.33069,0.000424,0.000103,0.000231,,0.000382,,0.253529,0.000806,8.39,,0.38933,1.28,0.016199,,,0.040302,0.048361,,0.010068,0.002361,0.001947,,0.077494,,,,,0.322518,1.19,3.24,,,0.063853,1.01,0.000254,3e-06,0.006693,0.001579,,0.417937,,0.004243,,0.007034,0.002541,1.89,0.002613,,0.427965,0.001101,0.508664,4.1e-05,0.006303,,0.152086,0.059532,0.072132,0.01608,0.004243,,0.03855,4.7e-05,,0.001877,,0.006889,,0.055768,2.13,7.7e-05,0.052382,0.006722,,,,
2016-04-16,,,,0.000428,,0.004353,429.57,,0.903797,,0.030267,0.082794,0.000231,,4.1e-05,0.799095,0.111836,,1.46,0.000907,,6.02,1.38,0.319134,0.000413,9.9e-05,0.000234,,0.000366,,0.250314,0.000765,8.24,,0.389255,1.23,0.015577,,,0.041046,0.051049,,0.009716,0.002219,0.002128,,0.07697,,,,,0.412524,1.2,3.28,,,0.064239,0.990496,0.000252,4e-06,0.006024,0.001443,,0.429708,,0.003893,,0.007047,0.002192,1.96,0.00259,,0.434405,0.001122,0.513433,3.9e-05,0.006421,,0.150419,0.053506,0.07222,0.015418,0.003893,,0.03607,4.7e-05,,0.001879,,0.006811,,0.053035,2.12,7.5e-05,0.052563,0.007528,,,,
2016-04-17,,,,0.000413,,0.004361,430.64,,0.940673,,0.030335,0.07788,0.000215,,3.9e-05,0.813903,0.1031,,1.38,0.000862,,6.31,1.37,0.330441,0.000439,9.6e-05,0.000231,,0.00037,,0.246571,0.000797,8.62,,0.393528,1.39,0.014515,,,,0.046902,,0.009374,0.002388,0.002407,,0.080937,,,,,0.371592,1.23,3.28,,,0.063478,0.978342,0.000344,3e-06,0.005579,0.001423,,0.439979,,0.003871,,0.006979,0.002267,1.85,0.002777,,0.437328,0.001041,0.476483,3.5e-05,0.006499,,0.151877,0.05834,0.072248,0.013379,0.003871,,0.03839,4.3e-05,,0.001922,,0.007586,,0.046376,2.13,6.9e-05,0.053628,0.006529,,,,
2016-04-18,,,,0.000373,,0.004449,427.61,,0.977491,,0.030085,0.075621,0.000222,,3.8e-05,0.871161,0.092314,,1.47,0.00098,,6.36,1.34,0.31201,0.000449,0.000105,0.000226,,0.000355,,0.243719,0.000692,9.33,,0.445288,1.44,0.012822,,,0.042405,0.044794,,0.009195,0.002373,0.002295,,0.071522,,,,,0.369704,1.66,3.26,,,0.063671,1.04,0.000282,3e-06,0.005541,0.001485,,0.430544,,0.003718,,0.006947,0.00223,1.96,0.002658,,0.426115,0.001387,0.493823,3.7e-05,0.006503,,0.153558,0.054548,0.083093,0.015092,0.003718,,0.03638,4.7e-05,0.642902,0.001899,,0.007008,,0.059195,2.1,7.7e-05,0.059872,0.006176,,,,
2016-04-19,,,,0.000374,,0.004495,428.7,,0.957975,,0.029984,0.081263,0.000222,,3.5e-05,0.856194,0.092151,,1.68,0.00082,,6.24,1.66,0.331683,0.000445,0.000103,0.000224,,0.000338,,0.225665,0.000767,9.08,,0.453287,1.37,0.012472,,,0.040785,0.04388,,0.009173,0.002174,0.00219,,0.077836,,,,,0.311238,1.02,3.25,,,0.065592,1.11,0.000276,3e-06,0.00544,0.00156,,0.424132,,0.00405,,0.007158,0.002456,1.97,0.002596,,0.423373,0.00124,0.521689,3.7e-05,0.006987,,0.146509,0.05248,0.115686,0.015335,0.00405,,0.036482,4.8e-05,0.877911,0.001903,,0.007215,,0.048916,2.04,7.3e-05,0.064583,0.006039,,,,
2016-04-20,,,,0.000414,,0.004482,435.32,,1.09,,0.030444,0.085932,0.000222,,3.5e-05,0.87656,0.10528,,1.46,0.001607,,6.4,1.51,0.32401,0.000427,0.000103,0.000222,,0.000331,,0.240267,0.000784,8.69,,0.436153,1.38,0.013322,,,0.037301,0.043037,,0.008652,0.002265,0.002252,,0.073205,,,,,0.322277,1.85,3.29,,,0.064713,1.11,0.000266,2e-06,0.005385,0.001619,,0.438886,,0.004756,,0.007321,0.002454,2.03,0.002677,,0.432066,0.001222,0.469821,3.5e-05,0.007117,,0.149106,0.063325,0.114095,0.016315,0.004756,,0.038199,4.4e-05,0.766135,0.001928,,0.008011,,0.058576,2.06,6.5e-05,0.072665,0.006655,,,,
2016-04-21,,,,0.000402,,0.004748,441.42,,1.06,,0.030374,0.082838,0.000225,,3.5e-05,0.88334,0.105518,,1.5,0.000871,,6.35,1.53,0.293888,0.000393,0.000103,0.000225,,0.000331,,0.239302,0.00079,8.45,,0.41102,1.33,0.014566,,,0.041829,0.04295,,0.008616,0.002315,0.002076,,0.065248,,,,,0.332145,1.33,3.28,,,0.064446,1.06,0.000225,3e-06,0.00525,0.001647,,0.431313,,0.004811,,0.007286,0.002868,1.83,0.00237,,0.417846,0.001093,0.454581,3.9e-05,0.007265,,0.152425,0.061561,0.113342,0.017117,0.004811,,0.031798,4.1e-05,0.833049,0.001919,,0.007378,,0.053947,2.04,5.8e-05,0.071013,0.007066,,,,
2016-04-22,,,,0.000395,,0.004601,449.69,,1.08,,0.030462,0.07228,0.000216,,3.3e-05,0.893602,0.110415,,1.39,0.00081,,6.22,1.56,0.332322,0.000373,0.000103,0.000226,,0.000322,,0.23886,0.000795,8.15,,0.375213,1.27,0.013487,,,0.037347,0.041267,,0.009034,0.001613,0.002172,,0.062395,,,,,0.334372,1.65,3.35,,,0.062671,0.96843,0.000234,4e-06,0.005105,0.00158,,0.42585,,0.004957,,0.007071,0.002646,1.81,0.001988,,0.421971,0.001035,0.425406,3.2e-05,0.007439,,0.157085,0.05793,0.099976,0.016067,0.004957,,0.040444,3.6e-05,0.678877,0.001874,,0.006969,,0.05328,2.17,5.4e-05,0.069973,0.007054,,,,
2016-04-23,,,,0.000388,,0.004529,445.86,,1.02,,0.030641,0.073691,0.000216,,3.6e-05,0.878248,0.11262,,1.33,0.000696,,6.28,1.56,0.316929,0.000361,8.7e-05,0.000224,,0.000294,,0.232004,0.00082,7.79,,0.36746,1.28,0.013443,,,0.042185,0.040247,,0.00902,0.002214,0.002072,,0.060686,,,,,0.352123,1.82,3.32,,,0.061515,0.977764,0.000232,2e-06,0.004563,0.001583,,0.428727,,0.004457,,0.006984,0.002647,1.74,0.002022,,0.418782,0.000948,0.404346,3.6e-05,0.007282,,0.149102,0.054772,0.07544,0.016015,0.004457,,0.031567,4e-05,0.445658,0.001917,,0.007181,,0.055713,2.37,6.6e-05,0.061543,0.00699,,,,
2016-04-24,,,,0.000459,,0.004413,450.56,,1.06,,0.030754,0.079375,0.000221,,3.6e-05,0.829127,0.099332,,1.35,0.000891,,6.5,1.58,0.33758,0.000351,9.9e-05,0.000224,,0.000297,,0.217765,0.000838,8.29,,0.389829,1.31,0.01368,,,0.042777,0.044194,,0.008867,0.002245,0.002139,,0.059585,,,,,0.283754,1.27,3.35,,,0.062787,1.03,0.000218,2e-06,0.004786,0.0016,,0.425152,,0.004863,,0.007092,0.002536,2.07,0.002077,,0.417585,0.000933,0.405762,3.2e-05,0.007344,,0.144046,0.054306,0.083133,0.015073,0.004863,,0.031993,3.6e-05,0.572256,0.001926,,0.007357,,0.051913,2.57,5.9e-05,0.052959,0.011711,,,,
