,ATC Coin,Aidos Kuneen,Ark,BitBay,BitConnect,BitShares,Bitcoin,Bitcoin Cash,BitcoinDark,Bitdeal,BlackCoin,Blocknet,Burst,Byteball Bytes,Bytecoin,Clams,CloakCoin,Compcoin,Counterparty,Crown,DECENT,Dash,Decred,Diamond,DigiByte,DigitalNote,Dogecoin,E-coin,Einsteinium,Elastic,Emercoin,Energycoin,Ethereum,Ethereum Classic,Expanse,Factom,FairCoin,FirstCoin,GXShares,Gambit,GameCredits,Golos,GridCoin,Groestlcoin,Gulden,Hshare,I-O Coin,ION,IOTA,Komodo,LBRY Credits,LEOcoin,Lisk,Litecoin,Lykke,Metaverse ETP,MonaCoin,Monero,MonetaryUnit,Mooncoin,NAV Coin,NEM,NEO,Namecoin,Neblio,Nexus,NoLimitCoin,Nxt,OKCash,Omni,PIVX,Particl,Peercoin,PotCoin,Radium,ReddCoin,Ripple,Rise,Rubycoin,SIBCoin,SaluS,Shift,Siacoin,Skycoin,SpreadCoin,Sprouts,Steem,Stellar Lumens,Stratis,Syscoin,The ChampCoin,Ubiq,Unobtanium,Verge,Vertcoin,Viacoin,Waves,ZCoin,Zcash,ZenCash
Neblio,-0.493701834667,-0.536331183505,0.112551299003,-0.281499426131,-0.496386407259,-0.563076228902,-0.50473203011,-0.435832861808,-0.315642416805,0.116762198214,-0.0821264048577,0.172696409679,-0.665613228693,-0.504707241324,-0.605258719695,-0.371644061245,0.459338717104,0.524906114378,-0.363539883428,-0.337179313711,-0.631509769713,-0.35393293959,-0.0350657848548,0.25541208513,-0.693197722849,-0.431400221277,-0.57146648265,-0.778514671189,0.235542176993,-0.138409233234,-0.247347111266,-0.550527470461,-0.471126401859,-0.588166968466,-0.483628411481,-0.462749981444,0.441288853299,-0.251033292329,-0.744643545005,-0.0255778522603,-0.587106449395,-0.723792555666,-0.44808933447,-0.0671923426049,-0.113632549752,-0.567443921112,0.0722506834503,-0.602498765744,-0.390164247874,-0.239481448296,-0.74939450465,-0.549008651338,-0.423426246665,-0.566169674498,-0.171639375058,-0.152683456389,-0.718279144576,-0.365688854084,-0.412255369943,-0.662761925413,-0.320336211743,-0.415528209387,-0.244413834034,-0.415045666402,1.0,-0.0679720058546,-0.0360513006294,-0.486459594215,-0.200774222825,-0.647008117345,0.210096384226,-0.175340433462,-0.421807430282,-0.606241580058,-0.530096953601,-0.668654524457,-0.566061247451,-0.13414093686,-0.424275740346,0.206900175058,-0.548761670148,-0.589091744705,-0.0679720058546,-0.592630285714,-0.274190117546,-0.16255329986,-0.162197290828,-0.585297978603,-0.451264764843,-0.628004834474,-0.4125558333,-0.411590142375,-0.0077026761953,-0.600666508325,-0.385687069387,-0.387754319503,-0.43882694064,-0.565588877669,-0.565511892815,-0.485898038612
Nexus,0.878710275725,0.8367556238,0.96566004067,0.746877941178,0.910355171952,0.637620134502,0.899399327412,0.396873626552,0.9083227704,-0.207925159769,0.662021450308,0.958000546212,0.713316464193,0.384667666585,0.683725286327,0.835318595961,0.870299572001,-0.417706357677,0.778806194933,0.870866387506,0.178126220931,0.934985665647,0.792075368503,0.965591577479,0.648647572483,0.665950449397,0.630389284744,-0.310996696976,0.751901158754,0.43290751406,0.659833976966,0.849456645196,0.837871137274,0.692970649287,0.800810482752,0.803690822425,0.929359353121,0.946524014464,-0.374162665782,0.905730401497,0.657257453051,0.183605773288,0.647898108577,0.823193489517,0.824114050685,-0.459575181721,0.939613620666,0.853769000543,0.48845268967,0.816556767082,0.355270228182,0.200797644651,0.900402617871,0.904835550227,0.742144468219,-0.551383990698,0.754404393534,0.944220057052,0.896276087209,0.667494689343,0.931674824387,0.854737534383,0.7831422102,0.680174093895,-0.0679720058546,1.0,0.857173196685,0.699361078678,0.865075972452,0.664341883227,0.899474586047,0.654512676835,0.686265007838,0.769277179061,0.829651408789,0.677576721613,0.711483254342,0.936655227817,0.78552844396,0.803775556711,0.829399472853,0.794155850539,1.0,0.41756331609,0.923314515186,-0.211581895818,0.347179450818,0.535572302022,0.70855129433,0.873962958617,-0.386848083805,0.858143895422,0.964097397763,0.915575454842,0.844742946718,0.850321145266,0.788823638714,0.663441778389,0.111951435131,0.287498951632
NoLimitCoin,0.525664472516,0.921163709385,0.807361004235,0.429183501804,0.857744983854,0.329758533586,0.80543867825,0.527664834634,0.665713539591,-0.451284687642,0.328647759404,0.928424986781,0.340302653758,0.173839598644,0.371286492101,0.684205353416,0.623971093993,-0.579843655112,0.565677406889,0.646873311278,-0.0132898547733,0.806541170178,0.544645021009,0.829140058129,0.346839683568,0.380893949652,0.301278701559,-0.276360530951,0.457729192498,0.499943153631,0.400325173378,0.619671407178,0.634133439789,0.474409918721,0.570393660931,0.596363423431,0.859512144655,0.873070403195,-0.0828785232361,0.700217349238,0.315565552058,0.200835236407,0.308207594667,0.595761012032,0.621399419672,0.667272430504,0.802592087934,0.808686485707,0.715489367989,0.629325136915,0.357203194462,-0.0863281012882,0.832989209416,0.735687322539,0.561629710708,-0.382505443935,0.515753766865,0.878485292385,0.739767127138,0.361470488349,0.741346149052,0.689295839116,0.871926820358,0.383167284391,-0.0360513006294,0.857173196685,1.0,0.437848155319,0.556158638173,0.333815248571,0.702621600232,0.813511677439,0.374193570511,0.539435684384,0.614748683039,0.363729328545,0.395133798569,0.79352955774,0.666703458339,0.643272528379,0.660992207387,0.542885359741,0.857173196685,0.46980195134,0.872107668366,0.690219525359,0.420515339979,0.189715941015,0.532624570916,0.606595335401,0.0149497041179,0.671365215504,0.846178626721,0.678147676788,0.621909692886,0.667590221574,0.633444805672,0.488121415712,0.103683421635,0.339098674802
Nxt,-0.551841033139,-0.537852290564,0.274762133892,0.952286668785,0.68589098545,0.946574776151,0.758023928233,-0.25219840433,0.853834951848,-0.126894197191,0.921489553953,0.715882632459,0.909736285845,0.89308305438,0.838023839193,0.783068998985,0.817991263265,0.540923145136,0.837999409461,0.861985091303,0.701380991552,0.750147111993,0.918004091242,0.701393445188,0.779965923303,0.83303507573,0.850550031489,0.167532865583,0.887759735063,0.280198595096,0.87468861464,0.840162583445,0.941512848637,0.934843085118,0.906369703914,0.940756353958,0.66556799501,0.601747591413,0.718682818383,0.893190209298,0.9156396619,0.227585625887,0.912973293988,0.754143370138,0.744551658934,0.837769106207,0.757549063682,0.757669269595,-0.0583961339544,0.79159848386,0.711123920792,0.313392551722,0.666932329053,0.822777590885,0.935613867303,0.612194944731,0.842251064819,0.696331427996,0.88041214211,0.761114459797,0.627880120655,0.888045170408,0.583234369857,0.473478398187,-0.486459594215,0.699361078678,0.437848155319,1.0,0.533058454454,0.554609927993,0.79141795081,-0.236484807245,0.50911121397,0.852399296675,0.919588418746,0.826794552541,0.787950670329,0.482186166842,0.580345535666,0.805713838287,0.862465266343,0.911137259083,0.699361078678,0.70215499228,0.777543735765,-0.261169361559,0.60361331371,0.793723089167,0.922422144925,0.875594874257,0.397133340998,0.900893377063,0.719558010456,0.806990025422,0.460030006368,0.924663341924,0.908798394721,0.876215333679,0.203424127044,-0.0923809620427
OKCash,0.885498000742,0.369506468694,0.854329383899,0.598577493316,0.665815164707,0.51407842333,0.693513618186,0.125388842667,0.781112426523,-0.0118086952976,0.507942036839,0.741634647002,0.608817823364,0.301806407609,0.551761163344,0.657210292158,0.796109631813,-0.167487761523,0.599874339671,0.700717195068,0.135019902343,0.742133616669,0.613316073621,0.824660165643,0.532515102346,0.554198842445,0.480900970078,-0.300383483297,0.606344367938,0.192095874354,0.488213311371,0.686977626605,0.650971255512,0.521132593088,0.643916726639,0.619539693694,0.761107657465,0.721490454168,-0.535346428127,0.746838593956,0.51765370763,0.13072368826,0.527102065432,0.696779300848,0.67816515762,-0.717302889383,0.781140058377,0.609509286479,0.0542122011484,0.660430499219,0.267652683077,0.131209957071,0.767947613049,0.71512212285,0.564665398622,-0.577840458013,0.627609339175,0.754423695662,0.701585108354,0.555923540922,0.806490977105,0.6488548235,0.489676025222,0.5077459671,-0.200774222825,0.865075972452,0.556158638173,0.533058454454,1.0,0.549838199336,0.724884305097,0.130192677889,0.517859812389,0.567839190153,0.636011092323,0.566511862818,0.569231735704,0.826760007478,0.624663661651,0.626786421878,0.655407921413,0.641158640171,0.865075972452,0.183497591055,0.699741248346,-0.159270731557,0.286353243319,0.405112228736,0.535255793983,0.759018846143,-0.206103586858,0.680501533732,0.790425179876,0.834494174233,0.695192900419,0.650292125024,0.601939789249,0.449638041932,0.0887557957589,0.0894000791828
Omni,-0.395961970283,-0.781537714912,0.219384698035,0.9571993785,0.570586987327,0.935125882933,0.315547320669,0.148306405144,0.861925625429,-0.0336324885887,0.736591796917,0.664489832554,0.957947659056,0.949988620346,0.908810234515,0.790758720927,0.825523659958,0.0520242530857,0.644907102478,0.854704238173,0.763020219998,0.487688033246,0.921400217942,0.358384701815,0.576955090981,0.903125823802,0.507322735544,0.256777362357,0.79973429758,0.0068118730929,0.876635926493,0.865550003254,0.922723340926,0.940902050344,0.912384949427,0.933823969896,0.506388021647,0.495926992363,0.571559598653,0.873813780714,0.956013121971,0.225867941451,0.940070543258,0.664802162911,0.684586789842,0.804498378283,0.760716157084,0.648795932016,-0.279705977983,0.765365004569,0.623364291224,0.313921442536,0.649703683073,0.54883396313,0.897508365013,0.705708966839,0.660961928386,0.708397292858,0.839653458381,0.595049974931,0.655335821214,0.853708699631,0.44619473718,0.926869883631,-0.647008117345,0.664341883227,0.333815248571,0.554609927993,0.549838199336,1.0,0.774128627203,-0.0781057102443,0.919305584865,0.591366380765,0.915205532047,0.60638026654,0.322605324525,0.4562052403,0.479128955747,0.752841350867,0.844354412079,0.94880163002,0.664341883227,0.479016713427,0.73385684964,-0.234684496829,0.533804371661,0.828255012279,0.934704351474,0.901720468122,0.360139204981,0.914583388791,0.281988484331,0.823903523941,0.70180256454,0.883693601903,0.905492422709,0.829452569252,0.213078860216,0.242843721795
PIVX,0.788762892835,0.855295492917,0.835228710698,0.865780092236,0.854026157838,0.721501513192,0.924210892737,0.437590296682,0.899883532584,-0.172338614861,0.79189106384,0.873121157474,0.812184670605,0.625265164802,0.759319835624,0.903689023593,0.869543189717,-0.315454689627,0.840401398723,0.963927235561,0.331306850239,0.953936348552,0.926943367761,0.903348139919,0.716029103019,0.724207645522,0.751770949611,-0.236714995267,0.828087088791,0.279121383003,0.785935000091,0.914632545833,0.899027743605,0.841954549119,0.862794519616,0.885814658431,0.866508111524,0.860178824742,-0.375507507553,0.937051476681,0.777948784223,0.158206928292,0.752714248716,0.867184333802,0.872183253068,-0.143693868516,0.883165567736,0.87073947551,0.307221035621,0.821693560094,0.432042387677,0.169362424509,0.811757703448,0.948973132808,0.842954341201,-0.619822398086,0.884292530864,0.916114511217,0.935662803026,0.729786556595,0.861503952493,0.895519868015,0.684384217945,0.848123599823,0.210096384226,0.899474586047,0.702621600232,0.79141795081,0.724884305097,0.774128627203,1.0,0.615696809731,0.847209005554,0.877642622124,0.905299156794,0.751293859779,0.816815716649,0.767881839101,0.915647728338,0.870507888255,0.896669912735,0.855547271943,0.899474586047,0.461906412105,0.909231782052,-0.184687458343,0.381105591465,0.65295292646,0.812104105574,0.897584395479,-0.190678542096,0.873936107741,0.918486126786,0.876198424934,0.890228225695,0.895634929339,0.846928003163,0.833453293394,0.120128625272,0.20162069116
Particl,0.318819205967,0.583738391837,0.534365022456,-0.0565953254345,0.824559879172,0.0667142869166,0.871520514053,0.442167508537,0.570018241456,-0.429533400272,0.026292748327,0.791122653629,0.284998594472,-0.396435004243,0.707088541077,0.843040267117,0.234936222544,-0.505175420587,0.565789272018,0.584574362406,0.256040106867,0.697471842217,0.536543630782,0.601514755096,0.237090784242,0.0756028843588,0.212892408184,0.490381885346,-0.084553181458,0.531325999907,0.250137656058,0.697474763046,0.816792500643,0.418192903406,0.727019868914,0.634072934056,0.562756130305,0.712364938965,0.211661065892,0.625963098579,-0.159116405893,0.322380186225,0.416405916701,-0.0618669807256,0.638565576755,0.448292788857,0.616153850681,0.455581418403,0.676216086367,0.666113831352,-0.255309806376,0.0108668371052,0.668309670739,0.798231129033,0.630595777507,0.0541811543326,0.0437883367697,0.697749167932,0.635595253748,0.556179052578,0.654003616617,0.74161864279,0.6552406992,0.0791276623876,-0.175340433462,0.654512676835,0.813511677439,-0.236484807245,0.130192677889,-0.0781057102443,0.615696809731,1.0,0.0668570921412,0.308355951037,0.872168597793,0.378909486879,0.571593472224,0.555389967624,0.752875924165,-0.179706812164,0.847120950704,0.780528679786,0.654512676835,0.07714635889,0.694629388905,0.626583308639,0.259178562484,0.121428229637,0.308226570489,0.549516092948,-0.148254174317,0.799893091648,0.765971761028,0.421460602413,0.506136248192,0.54801181508,0.680919131444,0.734454061393,0.645383084682,0.825727002289
Peercoin,-0.57907173871,-0.493622857096,0.113783377654,0.95018325191,0.556456011337,0.843276535305,0.319001162936,0.0225937582061,0.771675191809,-0.115219075902,0.677644631238,0.668343005532,0.893729335882,0.882624334784,0.78067806545,0.76959003739,0.712174878874,0.075261249629,0.556058111721,0.900622116121,0.664332210976,0.394791172918,0.947052578882,0.303437347335,0.392933565838,0.729074680529,0.499851362177,0.412728220849,0.646113343588,0.069708476113,0.814255619204,0.71027811357,0.907352138087,0.927101727214,0.898534920603,0.908595509311,0.420084414311,0.490907650714,0.675609758531,0.879730060358,0.882030898335,0.142494904894,0.902771488007,0.561226251227,0.525477045271,0.868332484446,0.691577200096,0.716327623217,-0.204380019406,0.679163828361,0.576699181028,0.227793199455,0.630047943546,0.595221290298,0.889695723435,0.633575613496,0.582539092169,0.603332228667,0.860928176977,0.532758860637,0.591931430515,0.888289919979,0.485661882925,0.964461697559,-0.421807430282,0.686265007838,0.374193570511,0.50911121397,0.517859812389,0.919305584865,0.847209005554,0.0668570921412,1.0,0.49032534157,0.913210572053,0.435845265617,0.283512686798,0.451843099458,0.331400535509,0.783359087943,0.846726782556,0.893897204317,0.686265007838,0.422830809675,0.748951943023,-0.269066400201,0.493285208117,0.839567035794,0.86187030767,0.827408561823,0.327260496884,0.813845498831,0.259348311331,0.755640347907,0.775575321438,0.846427143528,0.858407337025,0.884122964522,0.15638130646,0.0525703635145
PotCoin,-0.363108865779,-0.301560531651,0.394113856206,0.956080986879,0.767911568681,0.870862130958,0.939803270723,0.230897887582,0.876252444953,-0.35663622063,0.873088957326,0.773418591465,0.911214248208,0.821739604994,0.893871574787,0.867433389864,0.831658499638,-0.197613200171,0.900274241204,0.918558254296,0.627101987081,0.910092122563,0.951860981367,0.822459171168,0.848140741569,0.849908292634,0.889228158318,0.18399968799,0.931590519691,0.494256664479,0.89861698098,0.923306110875,0.960005317672,0.937626391594,0.920945144104,0.95431108451,0.783720166307,0.699254706173,0.732117531374,0.929078030002,0.937250936884,0.222079025636,0.891379982763,0.832494395198,0.924513696407,0.815438822927,0.874980901577,0.820496162485,0.579614174622,0.778690748319,0.514777125943,0.346532267297,0.677831722272,0.905139638275,0.956537827829,0.605998982014,0.813963811996,0.859291296215,0.933392523342,0.835444912769,0.73615712569,0.946217485781,0.684848485098,0.484045115354,-0.606241580058,0.769277179061,0.539435684384,0.852399296675,0.567839190153,0.591366380765,0.877642622124,0.308355951037,0.49032534157,1.0,0.955519066862,0.878425278652,0.926598824854,0.533717973838,0.838614489746,0.852218051678,0.883909479848,0.905092448945,0.769277179061,0.686515400453,0.830282630212,-0.287495192059,0.424722121969,0.841828492566,0.92356747342,0.904544759422,0.469947669607,0.916624516333,0.84510548605,0.809894251775,0.332783704162,0.906143298896,0.925422983917,0.885765913334,0.155897282738,0.248423947139
Radium,0.31847300248,0.0830924374469,0.611318809834,0.959474785922,0.818645691887,0.889356125145,0.936032731122,0.604878009294,0.936629087205,-0.449006564206,0.925559922775,0.826612005535,0.936928403726,0.815868522197,0.912370166309,0.9597951077,0.872575196755,-0.491626565448,0.959016443991,0.931880392317,0.633402554875,0.922133093519,0.971863427523,0.869123705695,0.88050606482,0.881059278666,0.907206545797,0.114364636304,0.941175346689,0.634828076278,0.908043557907,0.95278519355,0.97787150627,0.944419006282,0.973264646016,0.976277916025,0.800451136545,0.77945538275,0.376614352629,0.953718719155,0.928742383909,0.226435310803,0.916440638978,0.813150393079,0.918117583424,0.455785681647,0.888416886743,0.832521745592,0.588068154502,0.905672542586,0.576174381783,0.24360519563,0.802308204633,0.9403581534,0.962646672203,0.411227658318,0.915777304289,0.879991172631,0.947305469128,0.880844867396,0.808723705844,0.954064551522,0.692642162715,0.911190982565,-0.530096953601,0.829651408789,0.614748683039,0.919588418746,0.636011092323,0.915205532047,0.905299156794,0.872168597793,0.913210572053,0.955519066862,1.0,0.90560943067,0.925795529284,0.667606594941,0.906394783579,0.821500000849,0.904234129575,0.963324594662,0.829651408789,0.59110496114,0.856977503644,-0.185709847496,0.502980147561,0.819612211635,0.945679299394,0.959566309052,0.000188612062229,0.961548068632,0.884720736793,0.885986763212,0.962813279304,0.942952301455,0.959962351077,0.893318219891,0.187549806002,0.605349707884
ReddCoin,-0.250492146075,-0.803489144334,0.299719647876,0.922266184414,0.587527001152,0.907072333205,0.810437160397,0.237687954157,0.854380309621,-0.239150336348,0.858714050828,0.683748236324,0.941935804849,0.897830838159,0.951720038487,0.805837982941,0.807520420687,-0.142508201052,0.850994044435,0.819326566433,0.712340865755,0.797286526467,0.901627441634,0.74321543235,0.971262399508,0.973469612439,0.921559998241,0.170860752085,0.924303801362,0.0751597484687,0.831396827892,0.893521888546,0.915232813284,0.931358679231,0.918517996628,0.921528546096,0.657283406834,0.52409283606,0.466112827207,0.858851732109,0.95133004914,0.246525950636,0.920575598865,0.772054585919,0.852550266623,0.400146751865,0.774992917684,0.650552986668,-0.153837999906,0.752622300332,0.600929595062,0.284604487114,0.676085475947,0.809195502491,0.8856128214,0.717241285612,0.805469239317,0.753424605964,0.824511625347,0.913952390785,0.695871677352,0.868750555069,0.452029513047,0.438863019169,-0.668654524457,0.677576721613,0.363729328545,0.826794552541,0.566511862818,0.60638026654,0.751293859779,0.378909486879,0.435845265617,0.878425278652,0.90560943067,1.0,0.89281330322,0.508334296144,0.712052859006,0.728297439336,0.815188318613,0.939786052644,0.677576721613,0.376093983224,0.726166399278,-0.229141251036,0.54404193125,0.832809581539,0.944956518145,0.906118761247,-0.00994699872402,0.918087352622,0.749722471994,0.863603495831,0.303864834592,0.847030600749,0.923646562752,0.769454724835,0.212831464938,0.524325108196
Ripple,-0.0628893984744,-0.561291136868,0.259790291763,0.942873469909,0.564815940667,0.852803621292,0.843407443188,0.573911768367,0.841696249276,-0.390987993464,0.853352437722,0.698899255133,0.953113579052,0.82982486498,0.946596141237,0.874036106947,0.784508405825,-0.334821232397,0.872247906866,0.880858333635,0.677809801703,0.837250726082,0.925224079741,0.753715068337,0.876363502313,0.84600368611,0.895461269565,0.296775978995,0.907853559048,0.215811000098,0.875805062868,0.899773355272,0.911175470209,0.919771535874,0.932845521057,0.903886406332,0.684887754312,0.532008788659,0.46517692681,0.891769689796,0.950865536514,0.17713631122,0.904703099223,0.773145654767,0.870281573564,0.52438711647,0.787283858442,0.675833631927,-0.0435508659123,0.691772886875,0.536532980067,0.263833372196,0.654297641899,0.819472893209,0.888088224922,0.664781962986,0.812686569823,0.796841375438,0.851986745945,0.74487844512,0.74262229624,0.92614257961,0.476747987082,0.251561094534,-0.566061247451,0.711483254342,0.395133798569,0.787950670329,0.569231735704,0.322605324525,0.816815716649,0.571593472224,0.283512686798,0.926598824854,0.925795529284,0.89281330322,1.0,0.505113943719,0.762476391946,0.746053308391,0.832059748922,0.897173374056,0.711483254342,0.226680348629,0.754779340336,-0.251805616122,0.491684881155,0.952269249925,0.871647102587,0.901169554826,-0.0153842473686,0.866168517798,0.775592036385,0.795232023868,0.243576626777,0.852166869975,0.875293737666,0.798516649258,0.176210189934,0.514819859934
Rise,0.818782586921,0.660054886816,0.902118742349,0.531613881044,0.803286646978,0.430876318689,0.76637104326,0.319647819517,0.795250006489,0.0489035382151,0.432013459947,0.891068299306,0.52065248978,0.266362763146,0.501150032775,0.722175929649,0.732009402665,-0.274111853332,0.589051115835,0.700958570294,0.0898265029441,0.802916985584,0.621681515082,0.880249136687,0.493504167149,0.508348486764,0.403966368936,-0.318821722604,0.561382437575,0.276915066533,0.430761527398,0.685383770565,0.665150371194,0.550030103043,0.644741868843,0.628229552319,0.833445103812,0.858646928631,-0.484260198528,0.770152524635,0.425711941641,0.170174136062,0.45308597456,0.700773429562,0.691377306959,-0.472439494856,0.869555081223,0.711810995221,0.31158551839,0.736941339142,0.283002751553,-0.113481087133,0.902302591201,0.759786316778,0.596858305016,-0.514798526118,0.604900135171,0.845718465115,0.723047436571,0.498992214661,0.905853723038,0.687048976007,0.650210915691,0.452859087102,-0.13414093686,0.936655227817,0.79352955774,0.482186166842,0.826760007478,0.4562052403,0.767881839101,0.555389967624,0.451843099458,0.533717973838,0.667606594941,0.508334296144,0.505113943719,1.0,0.696333091594,0.653410143205,0.672574220226,0.643289575497,0.936655227817,0.310578953165,0.809772912104,0.57890853256,0.284364941957,0.311769068436,0.576299789871,0.736294002567,-0.470126617484,0.709284517765,0.867850708959,0.851162093673,0.725132103109,0.694454638967,0.655144133731,0.507592625015,0.100177636959,0.286485274252
Rubycoin,0.715561304806,0.696571363242,0.763298254596,0.818481141094,0.836714865058,0.652533557741,0.886014425261,0.62026256263,0.79494445247,-0.268158040121,0.642818023209,0.73721385501,0.766067653628,0.64145873155,0.734052620847,0.715979725533,0.744155047115,-0.587416164373,0.750491795678,0.850344817244,0.429843507515,0.850475371837,0.902800111387,0.775332753201,0.69913645183,0.698615093195,0.71949428046,-0.0627119165397,0.772390698141,0.530099123425,0.840228072556,0.813178261462,0.877271797693,0.827258021451,0.864516475019,0.895858540848,0.732237999859,0.832162156991,-0.0489545791386,0.865863830023,0.782348024044,0.164923259176,0.804569620064,0.740683018086,0.875975404668,0.0951212609571,0.861141260819,0.816292093539,0.60960056295,0.84134430849,0.373385577703,0.275275913952,0.763736441173,0.781586606103,0.860607498486,-0.123299965217,0.611916018493,0.843935321166,0.833903443038,0.718137687705,0.752639712271,0.835074218348,0.689445816166,0.273552457602,-0.424275740346,0.78552844396,0.666703458339,0.580345535666,0.624663661651,0.479128955747,0.915647728338,0.752875924165,0.331400535509,0.838614489746,0.906394783579,0.712052859006,0.762476391946,0.696333091594,1.0,0.819469830781,0.844586076923,0.853897078752,0.78552844396,0.497074353825,0.767520542015,-0.412506898638,0.307488125846,0.64900807113,0.825351303625,0.830260648146,-0.0297692044966,0.807259113546,0.762816804763,0.761270180669,0.265317394436,0.759425846354,0.857483501294,0.818805660402,0.0829254995008,0.522226878495
SIBCoin,-0.0863041345318,0.926083912801,0.518734933875,0.828025778765,0.839670599202,0.718731706982,0.889831506245,-0.205194605187,0.841564577149,0.284034548293,0.744553816148,0.818270208498,0.742808982493,0.607494543119,0.691572955302,0.801481926782,0.86925640733,0.102932588843,0.772104732974,0.860815543389,0.189411708434,0.889773309873,0.834254914368,0.868150319442,0.670995930112,0.707029823058,0.706144223304,-0.406704919162,0.788723352511,-0.427648251405,0.741616717013,0.881944799747,0.856377528072,0.804828343807,0.768588821656,0.838766933512,0.89860659107,0.798154323861,-0.397732765008,0.894188797846,0.725024505552,0.226231043508,0.676352046534,0.939380170619,0.806506150563,0.0599434883441,0.803406939959,0.872084167248,-0.131194920254,0.708013934604,0.436840708836,0.272006399541,0.706007758655,0.916175887343,0.77975489639,-0.664759659468,0.884660097048,0.816378891636,0.894247553316,0.692953923782,0.705961210869,0.846122412545,0.714542489617,0.793886078684,0.206900175058,0.803775556711,0.643272528379,0.805713838287,0.626786421878,0.752841350867,0.870507888255,-0.179706812164,0.783359087943,0.852218051678,0.821500000849,0.728297439336,0.746053308391,0.653410143205,0.819469830781,1.0,0.91031731788,0.778485812448,0.803775556711,0.786372515526,0.889606726983,-0.215031552089,0.360125786209,0.574364766318,0.778119586305,0.793998715925,-0.212852991399,0.824848236311,0.896963274333,0.829222673863,0.815458624702,0.884377755619,0.806595263731,0.6704857333,0.0967819092695,-0.504575778057
SaluS,0.0301301524985,0.933149166919,0.591863333088,0.894921664063,0.859644139424,0.806132502075,0.908517922319,0.694516935286,0.895808347312,-0.426069715976,0.831642509744,0.834927533721,0.835258865296,0.76466032268,0.78913387574,0.883535975777,0.919161812715,-0.572231408766,0.857141013904,0.91980511349,0.392911242663,0.915302556634,0.904172923492,0.889576471077,0.743994837298,0.77134347243,0.790684770022,-0.126294296196,0.855584323774,0.0645503927456,0.83644469755,0.956812881875,0.918182598632,0.879335750836,0.859537660942,0.9090181135,0.869725269556,0.820394249543,0.204385002495,0.950867248256,0.807516768121,0.246815184549,0.786665139621,0.91811577718,0.851612909768,0.821321233599,0.842059836128,0.854362766974,0.221186528909,0.83112853568,0.530606293496,0.228056179355,0.779292653564,0.947249105464,0.892578054454,-0.392654522675,0.951605689811,0.852204152551,0.932348162551,0.766782519538,0.74781287854,0.888508376556,0.736946954346,0.859524754041,-0.548761670148,0.829399472853,0.660992207387,0.862465266343,0.655407921413,0.844354412079,0.896669912735,0.847120950704,0.846726782556,0.883909479848,0.904234129575,0.815188318613,0.832059748922,0.672574220226,0.844586076923,0.91031731788,1.0,0.886567218638,0.829399472853,0.780118060324,0.914911468978,-0.140805378659,0.458921226755,0.654264001703,0.849966934008,0.868911376956,0.173333400768,0.898303604913,0.908023787173,0.869994272062,0.889759686394,0.93208254509,0.887471865449,0.788220921901,0.166231721248,-0.111320140227
Shift,0.187262476337,-0.309725167312,0.527534964955,0.949012755126,0.734631358253,0.913182035536,0.877741249136,0.625554696274,0.922065024094,-0.317227296532,0.93315059972,0.790198938133,0.945024910203,0.876425731254,0.914911746819,0.909278957173,0.882290338481,-0.375636845111,0.926065860949,0.912230568968,0.684485645805,0.881004021739,0.952603746599,0.834276041548,0.916591356517,0.919939971241,0.909575218009,0.176251310492,0.942130947656,0.420026740296,0.88239321612,0.946008718252,0.958906611364,0.931774846938,0.951033350423,0.968842175285,0.75214606487,0.687210535405,0.397764611432,0.926175181735,0.9306632635,0.233744849322,0.928184658391,0.806119658786,0.896602006907,0.524046366938,0.858769711492,0.749742510382,0.26538509925,0.875213979691,0.600722414192,0.290339415044,0.788384078442,0.901781860057,0.934621114189,0.537763307759,0.910237332499,0.844129711995,0.905610271145,0.915984785768,0.787105246759,0.89874214117,0.595234435463,0.890413525023,-0.589091744705,0.794155850539,0.542885359741,0.911137259083,0.641158640171,0.94880163002,0.855547271943,0.780528679786,0.893897204317,0.905092448945,0.963324594662,0.939786052644,0.897173374056,0.643289575497,0.853897078752,0.778485812448,0.886567218638,1.0,0.794155850539,0.522448638987,0.826530441517,-0.2158959729,0.525129500786,0.791967726906,0.947011216211,0.952459775982,-0.0404772493419,0.971611086603,0.838046582368,0.897148259435,0.95878533703,0.93384562407,0.950631369134,0.873433677831,0.2049186208,0.611582005803
